Country,Year,Population,Production (t),production__tonnes__per_capita,Production per capita (kg),Yield (t/ha),Land Use (ha),area_harvested__ha__per_capita,Land Use per capita (m²),Imports (t),imports__tonnes__per_capita,Imports per capita (kg),Exports (t),exports__tonnes__per_capita,Exports per capita (kg),Domestic supply (t),domestic_supply__tonnes__per_capita,Domestic supply per capita (kg),Food (t),food__tonnes__per_capita,Food per capita (kg),Animal feed (t),feed__tonnes__per_capita,Animal feed per capita (kg),Other uses (t),other_uses__tonnes__per_capita,Other uses per capita (kg),Supply chain waste (t),waste_in_supply_chain__tonnes__per_capita,Supply chain waste per capita (kg),Food supply (kg per capita per year),Food supply (g per capita per day),Food supply (kcal per capita per day),Food supply (Protein g per capita per day),Food supply (Fat g per capita per day)
Africa,1986,571646800,10107878,0.020776134,20.776134,1.9562312,5167016,0.01062049,106.2049,2839000,0.005690956,5.690956,46000,0.000102919,0.10291933,9195000,0.018431962,18.431962,7897000,0.015830038,15.830038,219000,0.001890555,1.8905554,65000,0.000247063,0.24706282,714000,0.001572904,1.5729041,15.825099,43.35643518,158.27151,3.241334,0.35395923
Africa,1987,588080000,10484207,0.020943664,20.943664,2.0114062,5212377,0.010412449,104.12449,3034000,0.00591037,5.91037,106000,0.000230532,0.23053226,9577000,0.01865643,18.65643,8227000,0.01602657,16.02657,227000,0.001904283,1.9042826,67000,0.000247791,0.24779106,746000,0.001597558,1.5975578,16.025324,43.90499682,160.42712,3.270559,0.35412055
Africa,1988,604511550,10720287,0.02082906,20.82906,1.9134506,5602594,0.010885601,108.85601,2562000,0.004849914,4.8499135,79000,0.000167066,0.16706619,9514000,0.018010179,18.010179,8149000,0.015426209,15.426209,220000,0.001794219,1.794219,60000,0.000216024,0.21602378,756000,0.001574362,1.5743622,15.4199915,42.24655163,154.28398,3.1539912,0.3438204
Africa,1989,621167940,13083406,0.02473612,24.73612,2.0125163,6501019,0.012291141,122.91141,2875000,0.005288636,5.2886363,39000,8.0209E-05,0.080209014,10942000,0.02012809,20.12809,9371000,0.017238196,17.238196,288000,0.002284132,2.2841324,73000,0.000255852,0.25585215,875000,0.001772305,1.7723052,17.241096,47.23587898,172.78719,3.5240426,0.37180555
Africa,1990,638157600,12696110,0.023371747,23.371747,2.1042302,6033613,0.01110703,111.0703,2855000,0.005108561,5.1085614,98000,0.000196226,0.19622566,11367000,0.020339409,20.339409,9691000,0.017340478,17.340478,290000,0.002244281,2.2442807,132000,0.000450275,0.45027537,893000,0.001760999,1.7609987,17.346497,47.52464884,174.28647,3.5577464,0.38024175
Africa,1991,655040900,13706501,0.024599591,24.599591,2.0818381,6583846,0.011816285,118.16285,3296000,0.005737165,5.7371645,167000,0.000325839,0.3258392,11944000,0.020790258,20.790258,10239000,0.01782246,17.82246,280000,0.002115465,2.115465,174000,0.000578257,0.578257,919000,0.001766318,1.7663182,17.818983,48.81913102,178.96638,3.6436172,0.38231134
Africa,1992,671931840,13966899,0.02444893,24.44893,2.09473,6667637,0.011671638,116.71638,3590000,0.006084132,6.0841315,384000,0.000730224,0.73022366,12164000,0.020614868,20.614868,10381000,0.01759314,17.59314,242000,0.001780349,1.7803493,315000,0.001020715,1.0207151,964000,0.001806338,1.8063382,17.602484,48.22598308,176.94366,3.6024582,0.38389996
Africa,1993,689140300,14535028,0.022726588,22.726588,2.1915262,6632377,0.010370211,103.70211,3659000,0.006082051,6.082051,215000,0.000362527,0.36252668,12608000,0.02095723,20.95723,10780000,0.017918697,17.918697,216000,0.001548022,1.5480224,297000,0.000936981,0.93698106,959000,0.001752548,1.7525478,17.92003,49.09597211,179.9597,3.6613593,0.3886357
Africa,1994,706488600,14158854,0.021591913,21.591913,2.0529323,6896893,0.010517596,105.17596,3886000,0.006310749,6.3107493,295000,0.000485914,0.48591406,12496000,0.020293135,20.293135,10703000,0.017381357,17.381357,246000,0.001719488,1.7194877,265000,0.000816664,0.81666384,921000,0.001646021,1.6460213,17.380945,47.61902692,174.38655,3.5349667,0.3765702
Africa,1995,724331970,14906173,0.022171166,22.171166,2.1310003,6994918,0.010404112,104.04112,3663000,0.005812122,5.812122,175000,0.000281594,0.28159365,12989000,0.020609787,20.609787,11252000,0.01785367,17.85367,218000,0.001486827,1.4868267,180000,0.000542541,0.54254144,975000,0.001704163,1.7041629,17.855886,48.92023513,179.29263,3.6459875,0.38668358
Africa,1996,742765060,15925034,0.02309488,23.09488,2.2588136,7050176,0.01022434,102.2434,3567000,0.005516439,5.516439,373000,0.000584872,0.5848723,13686000,0.021165682,21.165682,11922000,0.01843762,18.43762,210000,0.001397924,1.3979236,136000,0.000399214,0.39921424,1032000,0.00175923,1.7592296,18.439453,50.51904881,185.49838,3.7765694,0.40314552
Africa,1997,761224800,16457554,0.023283018,23.283018,2.2042043,7466438,0.010563004,105.63004,4215000,0.00635564,6.3556395,237000,0.00036228,0.36227956,14217000,0.021437278,21.437278,12418000,0.018724635,18.724635,201000,0.001305146,1.3051461,155000,0.000443177,0.44317674,1078000,0.001792814,1.7928143,18.72297,51.29580771,188.22995,3.8191526,0.4000611
Africa,1998,779908300,15772783,0.021772312,21.772312,2.0980725,7517749,0.010377292,103.77292,4327000,0.006367879,6.367879,461000,0.000687672,0.68767153,14301000,0.02104623,21.04623,12520000,0.018425202,18.425202,223000,0.001412193,1.4121934,139000,0.000387748,0.38774818,1061000,0.001723318,1.7233182,18.422636,50.47297484,184.9992,3.761449,0.39692867
Africa,1999,799099600,17479946,0.0235424,23.5424,2.3237472,7522310,0.010131223,101.31223,4639000,0.006665638,6.6656377,338000,0.000492191,0.49219077,15262000,0.021929502,21.929502,13312000,0.019127607,19.127607,254000,0.001570688,1.5706875,182000,0.00049547,0.4954696,1126000,0.001786847,1.7868466,19.128248,52.40615838,191.84882,3.8972716,0.41022667
Africa,2000,818952400,17452312,0.022933135,22.933135,2.3133562,7544153,0.009913361,99.13361,4758000,0.006674868,6.674868,416000,0.000591412,0.5914117,15772000,0.022126107,22.126107,13770000,0.019317556,19.317556,273000,0.001649659,1.6496589,181000,0.000480662,0.48066225,1148000,0.001779709,1.7797092,19.315723,52.91978851,193.85735,3.9394298,0.41086224
Africa,2001,839464100,16628818,0.02131523,21.31523,2.207024,7534498,0.009657906,96.57906,6798000,0.009310517,9.3105165,710000,0.000985595,0.9855945,16844000,0.02306948,23.06948,14675000,0.020098826,20.098826,258000,0.00152399,1.5239901,379000,0.000981327,0.9813273,1125000,0.001703622,1.7036222,20.094887,55.05448438,201.45723,4.006636,0.42230198
Africa,2002,860611800,17551570,0.021942135,21.942135,2.184673,8033957,0.01004367,100.4367,6876000,0.009192463,9.192463,576000,0.000780599,0.780599,17687000,0.023645593,23.645593,15389000,0.020573417,20.573417,273000,0.001576476,1.5764756,424000,0.001070357,1.0703567,1162000,0.001718575,1.7185747,20.574892,56.36956656,206.45404,4.102678,0.4344886
Africa,2003,882349600,18464376,0.022511117,22.511117,2.3134887,7981183,0.009730377,97.30377,7992000,0.010428068,10.428068,661000,0.000874325,0.8743246,18256000,0.023820672,23.820672,15826000,0.020649975,20.649975,314000,0.001773255,1.7732546,443000,0.001090374,1.0903741,1220000,0.001761942,1.7619417,20.652952,56.58342957,207.09485,4.1129694,0.43082646
Africa,2004,904781600,18973380,0.022554658,22.554658,2.3228958,8167986,0.009709717,97.09717,7723000,0.009834491,9.834491,948000,0.00122374,1.2237399,18884000,0.02404694,24.04694,16304000,0.02076156,20.76156,329000,0.001817105,1.8171053,501000,0.001202335,1.2023349,1278000,0.001802086,1.8020864,20.759733,56.87598025,208.12372,4.1334867,0.43628177
Africa,2005,927898430,20238572,0.023455873,23.455873,2.2668068,8928229,0.010347539,103.47539,8279000,0.010288177,10.288177,1172000,0.001476302,1.4763024,19346000,0.024040956,24.040956,16320000,0.020280594,20.280594,465000,0.002511014,2.511014,662000,0.001549025,1.5490252,1397000,0.001923158,1.9231582,20.285028,55.57541862,203.25845,4.0448194,0.42709565
Africa,2006,951740540,21944088,0.024792923,24.792923,2.3465402,9351678,0.010565735,105.65735,8430000,0.01022181,10.22181,1161000,0.001426862,1.426862,20522000,0.024883984,24.883984,17381000,0.021075359,21.075359,529000,0.002792422,2.7924224,670000,0.001528658,1.5286577,1488000,0.001999545,1.9995454,21.078304,57.7487775,211.36911,4.2044134,0.4402771
Africa,2007,976461760,20954202,0.023095626,23.095626,2.3949049,8749493,0.009643652,96.43652,9195000,0.010876596,10.876596,1374000,0.001647191,1.6471914,21691000,0.025657883,25.657883,18448000,0.021821799,21.821799,537000,0.002770368,2.7703682,733000,0.001630638,1.6306378,1475000,0.001934346,1.9343455,21.82294,59.78887611,218.6181,4.344437,0.45290345
Africa,2008,1001981600,24263132,0.026060756,26.060756,2.5807405,9401616,0.01009817,100.9817,8638000,0.009966446,9.966446,480000,0.000561263,0.5612625,23544000,0.027164854,27.164854,19591000,0.02260392,22.60392,696000,0.003509282,3.5092817,1103000,0.002392426,2.3924257,1644000,0.002103733,2.1037327,22.603697,61.92793637,225.9529,4.488923,0.46729532
Africa,2009,1028200500,23220644,0.024303459,24.303459,2.6286283,8833750,0.009245681,92.45681,9031000,0.010163184,10.163184,1033000,0.001178108,1.1781079,24391000,0.027448812,27.448812,20259000,0.022798799,22.798799,887000,0.004370862,4.370862,1003000,0.00212134,2.12134,1664000,0.002077552,2.0775516,22.798368,62.46128157,227.89905,4.526702,0.47000667
Africa,2010,1055233700,25933726,0.026444077,26.444077,2.3080623,11236147,0.011457264,114.572635,13422000,0.013503156,13.503156,2064000,0.002089683,2.0896834,39752000,0.03999236,39.99236,34072000,0.034278017,34.278017,1949000,0.001972367,1.972367,664000,0.001448181,1.448181,1828000,0.001887116,1.8871155,34.280205,93.91836892,219.77396,4.5912375,0.82334715
Africa,2011,1082676100,26731620,0.026549924,26.549924,2.427713,11011030,0.010936188,109.36188,16292000,0.015974183,15.974183,471000,0.000464736,0.46473645,42305000,0.041479733,41.479733,35938000,0.035236936,35.236936,2359000,0.002325263,2.3252629,826000,0.001631596,1.6315957,1863000,0.001873065,1.8730646,35.238106,96.5427552,227.04643,4.7415833,0.8451083
Africa,2012,1110797400,29137472,0.026990166,26.990166,2.4222176,12029254,0.01114275,111.4275,18988000,0.01755495,17.55495,743000,0.00069112,0.6911198,44889000,0.04150117,41.50117,37713000,0.03486675,34.86675,2556000,0.002370314,2.3703144,1065000,0.002019762,2.0197616,2077000,0.00196608,1.96608,34.865093,95.52080178,224.72633,4.697169,0.84819317
Africa,2013,1140180900,28941966,0.02611028,26.11028,2.299357,12586983,0.011355471,113.55471,19808000,0.017843824,17.843824,1312000,0.001189089,1.1890888,45074000,0.040604427,40.604427,38334000,0.034532774,34.532774,2214000,0.00200047,2.0004704,948000,0.001968493,1.9684925,2134000,0.001967741,1.9677407,34.533653,94.612747,222.62727,4.647846,0.8297184
Africa,2014,1170299300,31601276,0.027767021,27.767021,2.3714387,13325782,0.011708935,117.08935,20007000,0.01755739,17.55739,894000,0.000883898,0.88389765,45976000,0.04034681,40.34681,38298000,0.033608884,33.608884,2401000,0.002213934,2.2139335,2113000,0.003387502,3.3875017,2203000,0.001978332,1.9783324,33.61064,92.08394428,218.32263,4.561401,0.8276633
Africa,2015,1201108200,32040192,0.027421422,27.421422,2.3606708,13572494,0.011615945,116.15945,18550000,0.0158575,15.8575,845000,0.000755666,0.7556658,47442000,0.040555872,40.555872,39999000,0.03419321,34.19321,2273000,0.002040915,2.0409154,1497000,0.002440077,2.4400768,2256000,0.001972928,1.9729277,34.193058,93.67961002,222.73601,4.665429,0.8691893
Africa,2016,1232111900,37213396,0.031037666,31.037666,2.4653351,15094660,0.012589633,125.89633,18943000,0.01578201,15.78201,1097000,0.000964605,0.964605,49220000,0.041006733,41.006733,40820000,0.03400843,34.00843,2461000,0.002050686,2.0506862,2002000,0.003053588,3.0535879,2390000,0.002036441,2.0364407,34.00888,93.17501277,221.3683,4.6336412,0.85976356
Africa,2017,1263334000,36252510,0.029480396,29.480396,2.3613448,15352484,0.012484578,124.84578,22620000,0.018371794,18.371794,1281000,0.001121279,1.1212789,51807000,0.04207726,42.07726,42576000,0.034579907,34.579907,2546000,0.002068192,2.0681915,2215000,0.003611418,3.6114177,2420000,0.002009644,2.009644,34.57774,94.7335333,224.35718,4.701362,0.87563604
Africa,2018,1295265300,36959820,0.029306505,29.306505,2.374766,15563563,0.012340797,123.40797,23624000,0.018708378,18.708378,1116000,0.000918856,0.9188564,51629000,0.04088617,40.88617,43288000,0.034280743,34.280743,2405000,0.001922902,1.9229023,1081000,0.001620214,1.6202135,2627000,0.002126538,2.1265384,34.282932,93.92584016,223.33023,4.679127,0.87468135
Africa,2019,1327701400,36427148,0.028170517,28.170517,2.3891838,15246692,0.011790855,117.90855,24395000,0.018695293,18.695293,875000,0.000681975,0.6819751,54609000,0.04185002,41.85002,45075000,0.034543566,34.543566,3655000,0.002827371,2.8273712,1276000,0.001824122,1.8241222,2778000,0.002175218,2.175218,34.543034,94.63844837,223.83232,4.680652,0.8593404
Africa,2020,1360677500,37823496,0.028533151,28.533151,2.4339354,15540058,0.011723052,117.23052,23456000,0.017541608,17.541608,1069000,0.000841696,0.84169605,55806000,0.04173461,41.73461,45930000,0.034348827,34.348827,3478000,0.002625111,2.625111,1254000,0.001953514,1.9535143,3567000,0.002724853,2.7248533,34.35052,94.11101276,220.76053,4.562925,0.734981
Africa,2021,1393676700,38591276,0.028414644,28.414644,2.3793457,16219280,0.011942209,119.42209,29064000,0.021222295,21.222295,1553000,0.001248266,1.2482658,61459000,0.04487686,44.87686,50491000,0.036868114,36.868114,4434000,0.00326718,3.26718,1107000,0.001584373,1.5843728,3581000,0.002670232,2.6702324,36.86454,100.9987387,227.4353,4.7089014,0.77315855
Africa,2022,1426736600,39876976,0.028672464,28.672464,2.4127753,16527430,0.011883603,118.83603,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa (FAO),1961,270510700,4309840,,,1.5519999,2776898,,,443000,0.001637643,1.6376432,307000,0.001134891,1.1348905,3178000,0.011748149,11.748149,2524000,0.0093305,9.3305,156000,0.000576687,0.576687,40000,0.000147868,0.14786847,298000,0.00110162,1.10162,9.33,25.56164358,94.38,1.97,0.25
Africa (FAO),1962,277177280,5581664,,,1.8008,3099578,,,493000,0.001778645,1.7786451,228000,0.000822578,0.82257827,3389000,0.012226832,12.226832,2628000,0.009481297,9.481297,188000,0.000678266,0.6782663,50000,0.00018039,0.18038996,357000,0.001287984,1.2879843,9.48,25.97260248,95.94,2,0.25
Africa (FAO),1963,284055300,5814128,,,1.9113,3042008,,,476000,0.00167573,1.6757301,427000,0.001503229,1.5032286,3607000,0.012698232,12.698232,2810000,0.00989244,9.89244,191000,0.000672404,0.6724043,55000,0.000193624,0.19362428,370000,0.001302563,1.3025634,9.89,27.09589014,100.13,2.08,0.26
Africa (FAO),1964,291157440,5834832,,,1.8305999,3187304,,,580000,0.001992049,1.9920494,567000,0.0019474,1.9474,3860000,0.013257432,13.257432,3052000,0.010482301,10.482301,194000,0.000666306,0.6663062,54000,0.000185467,0.18546666,383000,0.00131544,1.3154395,10.48,28.71232848,106,2.22,0.28
Africa (FAO),1965,298478340,5473411,,,1.7468,3133330,,,711000,0.002382082,2.3820824,355000,0.001189366,1.189366,3979000,0.01333095,13.33095,3201000,0.010724396,10.724396,169000,0.000566205,0.56620524,47000,0.000157465,0.15746536,380000,0.001273124,1.2731242,10.72,29.36986272,108.33,2.27,0.28
Africa (FAO),1966,306022270,5558500,,,1.7177999,3235822,,,697000,0.002277612,2.277612,380000,0.00124174,1.2417396,4062000,0.013273544,13.273544,3269000,0.010682229,10.682229,174000,0.000568586,0.56858605,49000,0.000160119,0.16011906,378000,0.001235204,1.2352042,10.68,29.26027368,107.79,2.24,0.28
Africa (FAO),1967,313800030,6620027,,,1.8656,3548387,,,571000,0.00181963,1.8196302,488000,0.001555131,1.5551305,4340000,0.013830464,13.830464,3442000,0.010968769,10.968769,212000,0.00067559,0.6755895,56000,0.000178458,0.1784576,432000,0.001376673,1.3766729,10.97,30.05479422,110.65,2.3,0.28
Africa (FAO),1968,321824640,6971161,,,1.9009999,3667191,,,604000,0.001876799,1.8767986,649000,0.002016626,2.0166263,4431000,0.013768368,13.768368,3492000,0.01085063,10.85063,219000,0.000680495,0.6804949,63000,0.000195759,0.1957588,455000,0.001413814,1.4138136,10.85,29.7260271,109.5,2.28,0.28
Africa (FAO),1969,330113900,7136714,,,1.9570999,3646513,,,629000,0.001905403,1.9054031,839000,0.002541547,2.5415472,4496000,0.013619543,13.619543,3531000,0.010696309,10.696309,225000,0.000681583,0.681583,68000,0.00020599,0.20598952,464000,0.001405576,1.4055755,10.7,29.3150682,107.97,2.25,0.28
Africa (FAO),1970,338682850,7286522,,,1.9221,3790938,,,687000,0.002028446,2.0284464,731000,0.002158362,2.1583615,4655000,0.013744422,13.744422,3675000,0.01085086,10.85086,232000,0.000685007,0.6850067,65000,0.00019192,0.19191997,475000,0.001402492,1.402492,10.85,29.7260271,109.52,2.27,0.28
Africa (FAO),1971,347551330,7364212,,,1.8835,3909812,,,810000,0.002330591,2.330591,561000,0.00161415,1.61415,4960000,0.014271272,14.271272,3994000,0.011491828,11.491828,217000,0.000624368,0.6243682,62000,0.000178391,0.17839091,481000,0.001383968,1.3839682,11.49,31.47945174,116.03,2.4,0.3
Africa (FAO),1972,356727460,7302579,,,1.8973999,3848668,,,753000,0.002110855,2.1108552,498000,0.001396024,1.3960237,5071000,0.014215333,14.215333,4090000,0.011465335,11.465335,217000,0.000608308,0.60830754,62000,0.000173802,0.17380215,488000,0.001367991,1.3679911,11.47,31.42465722,115.69,2.39,0.29
Africa (FAO),1973,366190460,7349175,,,1.8491,3974546,,,987000,0.002695319,2.6953185,341000,0.000931209,0.93120936,5382000,0.01469727,14.69727,4421000,0.012072952,12.072952,199000,0.000543433,0.54343307,56000,0.000152926,0.15292589,491000,0.001340832,1.3408323,12.07,33.06849282,121.52,2.51,0.3
Africa (FAO),1974,375910820,7688911,,,1.8937,4060236,,,965000,0.002567098,2.5670982,166000,0.000441594,0.4415941,5512000,0.014663053,14.663053,4491000,0.011946983,11.946983,218000,0.000579925,0.5799248,56000,0.000148972,0.1489715,518000,0.001377986,1.3779864,11.95,32.7397257,120.34,2.48,0.3
Africa (FAO),1975,385868160,8099748,,,1.8960999,4271794,,,587000,0.001521245,1.521245,120000,0.000310987,0.31098706,5502000,0.014258756,14.258756,4468000,0.011579084,11.579084,209000,0.000541636,0.5416358,60000,0.000155494,0.15549353,534000,0.001383892,1.3838924,11.58,31.72602708,116.85,2.41,0.3
Africa (FAO),1976,396051500,7835911,,,1.8224,4299686,,,828000,0.002090637,2.090637,262000,0.00066153,0.6615301,5760000,0.014543563,14.543563,4711000,0.011894918,11.894918,213000,0.000537809,0.53780887,57000,0.000143921,0.14392068,540000,0.001363459,1.363459,11.89,32.57534214,119.86,2.49,0.3
Africa (FAO),1977,406487260,7980646,,,1.7803999,4482549,,,1548000,0.003808238,3.8082376,265000,0.000651927,0.65192697,6532000,0.016069384,16.069384,5398000,0.013279629,13.279629,212000,0.000521542,0.5215416,63000,0.000154986,0.15498641,561000,0.001380117,1.3801171,13.28,36.38356128,133.36,2.74,0.32
Africa (FAO),1978,417267740,8194104,,,1.8103,4526421,,,1891000,0.004531862,4.531862,155000,0.000371464,0.37146412,6931000,0.016610438,16.610438,5777000,0.013844827,13.844827,214000,0.00051286,0.51286013,58000,0.000138999,0.13899947,570000,0.001366029,1.3660294,13.84,37.91780784,138.74,2.84,0.32
Africa (FAO),1979,428541400,8488757,,,1.7832999,4760259,,,2273000,0.005304038,5.304038,106000,0.000247351,0.24735066,7409000,0.017288879,17.288879,6179000,0.014418677,14.4186765,257000,0.000599709,0.5997087,60000,0.00014001,0.14000981,603000,0.001407099,1.4070986,14.42,39.50684892,144.37,2.97,0.33
Africa (FAO),1980,440387700,8607638,,,1.8291,4705868,,,2341000,0.00531577,5.3157704,119000,0.000270216,0.27021643,7788000,0.017684417,17.684417,6552000,0.014877799,14.877799,248000,0.00056314,0.56314014,62000,0.000140785,0.14078504,616000,0.001398768,1.3987675,14.88,40.76712288,148.94,3.05,0.33
Africa (FAO),1981,452847140,8574392,,,1.785,4803619,,,2603000,0.005748077,5.748077,110000,0.000242908,0.24290758,8086000,0.017855916,17.855916,6872000,0.0151751,15.1750995,235000,0.000518939,0.51893893,57000,0.00012587,0.1258703,612000,0.001351449,1.3514494,15.17,41.56164342,151.97,3.11,0.33
Africa (FAO),1982,465865600,8956675,,,1.8131,4940008,,,2896000,0.006216385,6.2163854,36000,7.72755E-05,0.07727551,8283000,0.017779807,17.779807,7034000,0.015098776,15.098776,238000,0.000510877,0.51087694,69000,0.000148111,0.14811139,634000,0.001360908,1.3609076,15.1,41.3698626,150.86,3.08,0.32
